tic_id,obs_id,file_type,file_path
1133072,62575492,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000001133072-s0008_tess_v1_tp.fits
1133072,65288545,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000001133072-s0035_tess_v1_tp.fits
1133072,28287505,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000001133072-0204-s_tp.fits
1133072,60675632,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000001133072-0205-s_tp.fits
289535142,61781914,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000289535142-s0034_tess_v1_tp.fits
289535142,62606134,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000289535142-s0008_tess_v1_tp.fits
289535142,178958404,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000289535142-s0061_tess_v1_tp.fits
289535142,28288013,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000289535142-0204-s_tp.fits
289535142,62461884,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000289535142-0136-s_tp.fits
386435344,61764875,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000386435344-s0034_tess_v1_tp.fits
386435344,62556659,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000386435344-s0008_tess_v1_tp.fits
386435344,178999080,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000386435344-s0061_tess_v1_tp.fits
386435344,28289888,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000386435344-0204-s_tp.fits
386435344,62466638,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000386435344-0136-s_tp.fits
287474726,61813305,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287474726-s0034_tess_v1_tp.fits
287474726,62617739,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287474726-s0008_tess_v1_tp.fits
287474726,65317284,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287474726-s0035_tess_v1_tp.fits
287474726,178977264,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287474726-s0061_tess_v1_tp.fits
287474726,28308090,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000287474726-0204-s_tp.fits
74482749,62541209,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000074482749-s0008_tess_v1_tp.fits
74482749,62670991,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000074482749-s0009_tess_v1_tp.fits
74482749,65262208,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000074482749-s0035_tess_v1_tp.fits
74482749,65516736,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000074482749-s0036_tess_v1_tp.fits
74482749,192521963,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000074482749-s0062_tess_v1_tp.fits
131979339,61680089,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000131979339-s0034_tess_v1_tp.fits
131979339,62025768,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000131979339-s0007_tess_v1_tp.fits
131979339,62480796,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000131979339-s0008_tess_v1_tp.fits
131979339,65201247,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000131979339-s0035_tess_v1_tp.fits
131979339,178910203,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000131979339-s0061_tess_v1_tp.fits
412961700,61798428,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000412961700-s0034_tess_v1_tp.fits
412961700,179021444,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000412961700-s0061_tess_v1_tp.fits
412961700,28296544,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000412961700-0204-s_tp.fits
412961700,117959896,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2023018032328-s0061-0000000412961700-0250-s_tp.fits
270841724,65332714,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000270841724-s0035_tess_v1_tp.fits
270841724,65573307,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000270841724-s0036_tess_v1_tp.fits
270841724,192683150,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000270841724-s0062_tess_v1_tp.fits
270841724,60667524,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000270841724-0205-s_tp.fits
270841724,60768601,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021065132309-s0036-0000000270841724-0207-s_tp.fits
196286587,61726721,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000196286587-s0034_tess_v1_tp.fits
196286587,62080614,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000196286587-s0007_tess_v1_tp.fits
196286587,62516997,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000196286587-s0008_tess_v1_tp.fits
196286587,178950672,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000196286587-s0061_tess_v1_tp.fits
196286587,28304528,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000196286587-0204-s_tp.fits
128463355,61699972,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000128463355-s0034_tess_v1_tp.fits
128463355,62049057,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000128463355-s0007_tess_v1_tp.fits
128463355,62507832,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000128463355-s0008_tess_v1_tp.fits
128463355,178931103,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000128463355-s0061_tess_v1_tp.fits
128463355,28296279,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000128463355-0204-s_tp.fits
287329267,53621464,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287329267-s0027_tess_v1_tp.fits
287329267,53772177,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287329267-s0028_tess_v1_tp.fits
287329267,53952892,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287329267-s0029_tess_v1_tp.fits
287329267,54117775,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287329267-s0030_tess_v1_tp.fits
287329267,59766856,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000287329267-s0001_tess_v1_tp.fits
144956678,61714093,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000144956678-s0034_tess_v1_tp.fits
144956678,62022930,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000144956678-s0007_tess_v1_tp.fits
144956678,62504058,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000144956678-s0008_tess_v1_tp.fits
144956678,65223888,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000144956678-s0035_tess_v1_tp.fits
144956678,178915980,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000144956678-s0061_tess_v1_tp.fits
81429971,61772891,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000081429971-s0034_tess_v1_tp.fits
81429971,65304810,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000081429971-s0035_tess_v1_tp.fits
81429971,178895668,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000081429971-s0061_tess_v1_tp.fits
81429971,192533054,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000081429971-s0062_tess_v1_tp.fits
81429971,28296872,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000081429971-0204-s_tp.fits
145982812,62500495,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000145982812-s0008_tess_v1_tp.fits
145982812,62651106,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000145982812-s0009_tess_v1_tp.fits
145982812,65222237,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000145982812-s0035_tess_v1_tp.fits
145982812,65546838,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000145982812-s0036_tess_v1_tp.fits
145982812,60666881,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000145982812-0205-s_tp.fits
134396419,61689596,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000134396419-s0034_tess_v1_tp.fits
134396419,65226342,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000134396419-s0035_tess_v1_tp.fits
134396419,28291532,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000134396419-0204-s_tp.fits
134396419,60674201,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000134396419-0205-s_tp.fits
175176327,61693674,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000175176327-s0034_tess_v1_tp.fits
175176327,62042566,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000175176327-s0007_tess_v1_tp.fits
175176327,62494778,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000175176327-s0008_tess_v1_tp.fits
175176327,178933365,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000175176327-s0061_tess_v1_tp.fits
175176327,28287950,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000175176327-0204-s_tp.fits
145027461,61704992,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000145027461-s0034_tess_v1_tp.fits
145027461,178927356,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000145027461-s0061_tess_v1_tp.fits
145027461,28289119,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000145027461-0204-s_tp.fits
153651591,61694651,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000153651591-s0034_tess_v1_tp.fits
153651591,28290682,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000153651591-0204-s_tp.fits
80275202,61731753,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000080275202-s0034_tess_v1_tp.fits
80275202,62086412,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000080275202-s0007_tess_v1_tp.fits
80275202,62512498,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000080275202-s0008_tess_v1_tp.fits
80275202,65252714,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000080275202-s0035_tess_v1_tp.fits
80275202,28308023,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000080275202-0204-s_tp.fits
118021229,61721147,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000118021229-s0034_tess_v1_tp.fits
118021229,62506785,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000118021229-s0008_tess_v1_tp.fits
118021229,178941553,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000118021229-s0061_tess_v1_tp.fits
118021229,28296839,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000118021229-0204-s_tp.fits
141227133,65221088,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000141227133-s0035_tess_v1_tp.fits
141227133,65564565,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000141227133-s0036_tess_v1_tp.fits
141227133,178943538,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000141227133-s0061_tess_v1_tp.fits
141227133,192567200,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000141227133-s0062_tess_v1_tp.fits
141227133,60678670,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000141227133-0205-s_tp.fits
267527924,61808975,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000267527924-s0034_tess_v1_tp.fits
267527924,65320656,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000267527924-s0035_tess_v1_tp.fits
267527924,192676037,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000267527924-s0062_tess_v1_tp.fits
267527924,28290348,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021014023720-s0034-0000000267527924-0204-s_tp.fits
267527924,60672715,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000267527924-0205-s_tp.fits
30828562,62522552,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000030828562-s0008_tess_v1_tp.fits
30828562,62691751,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000030828562-s0009_tess_v1_tp.fits
30828562,65274842,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000030828562-s0035_tess_v1_tp.fits
30828562,65509760,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000030828562-s0036_tess_v1_tp.fits
30828562,62450178,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000030828562-0136-s_tp.fits
101395259,62501936,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101395259-s0008_tess_v1_tp.fits
101395259,62646210,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101395259-s0009_tess_v1_tp.fits
101395259,65199942,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101395259-s0035_tess_v1_tp.fits
101395259,192543200,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101395259-s0062_tess_v1_tp.fits
101395259,60679327,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000101395259-0205-s_tp.fits
365781372,60585066,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000365781372-s0006_tess_v1_tp.fits
365781372,61246038,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000365781372-s0032_tess_v1_tp.fits
365781372,28152695,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2020324010417-s0032-0000000365781372-0200-s_tp.fits
97158538,61737841,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000097158538-s0034_tess_v1_tp.fits
97158538,61906844,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000097158538-s0033_tess_v1_tp.fits
97158538,62092530,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000097158538-s0007_tess_v1_tp.fits
97158538,178893356,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000097158538-s0061_tess_v1_tp.fits
97158538,28224454,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2020351194500-s0033-0000000097158538-0203-s_tp.fits
349790953,59788390,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000349790953-s0001_tess_v1_tp.fits
349790953,60111914,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000349790953-s0003_tess_v1_tp.fits
349790953,60243366,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000349790953-s0004_tess_v1_tp.fits
349790953,60426298,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000349790953-s0005_tess_v1_tp.fits
349790953,60552986,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000349790953-s0006_tess_v1_tp.fits
348755723,62585555,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000348755723-s0008_tess_v1_tp.fits
348755723,65277425,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000348755723-s0035_tess_v1_tp.fits
348755723,60674509,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000348755723-0205-s_tp.fits
348755723,62464697,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000348755723-0136-s_tp.fits
344926234,62589298,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000344926234-s0008_tess_v1_tp.fits
344926234,65279331,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000344926234-s0035_tess_v1_tp.fits
344926234,111063385,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000344926234-s0045_tess_v1_tp.fits
344926234,111280923,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000344926234-s0046_tess_v1_tp.fits
344926234,232517870,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000344926234-s0072_tess_v1_tp.fits
286132427,62611341,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000286132427-s0008_tess_v1_tp.fits
286132427,65349779,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000286132427-s0035_tess_v1_tp.fits
286132427,192703474,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000286132427-s0062_tess_v1_tp.fits
286132427,60677524,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000286132427-0205-s_tp.fits
286132427,62461744,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000286132427-0136-s_tp.fits
146463781,62040947,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000146463781-s0007_tess_v1_tp.fits
146463781,62492125,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000146463781-s0008_tess_v1_tp.fits
146463781,62326177,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019006130736-s0007-0000000146463781-0131-s_tp.fits
146463781,62455353,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000146463781-0136-s_tp.fits
78154865,62531352,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000078154865-s0008_tess_v1_tp.fits
78154865,65263699,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000078154865-s0035_tess_v1_tp.fits
78154865,192528057,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000078154865-s0062_tess_v1_tp.fits
78154865,60669160,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000078154865-0205-s_tp.fits
78154865,62452788,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000078154865-0136-s_tp.fits
82362447,62563045,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000082362447-s0008_tess_v1_tp.fits
82362447,65304985,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000082362447-s0035_tess_v1_tp.fits
82362447,178896436,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000082362447-s0061_tess_v1_tp.fits
82362447,192534199,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000082362447-s0062_tess_v1_tp.fits
82362447,60667653,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2021039152502-s0035-0000000082362447-0205-s_tp.fits
432008938,61809053,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000432008938-s0034_tess_v1_tp.fits
432008938,62157469,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000432008938-s0007_tess_v1_tp.fits
432008938,62597504,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000432008938-s0008_tess_v1_tp.fits
432008938,62338695,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019006130736-s0007-0000000432008938-0131-s_tp.fits
432008938,62467814,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2019032160000-s0008-0000000432008938-0136-s_tp.fits
63303499,61733236,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000063303499-s0034_tess_v1_tp.fits
63303499,61874336,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000063303499-s0033_tess_v1_tp.fits
63303499,28223742,TP,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/TP/tess2020351194500-s0033-0000000063303499-0203-s_tp.fits
