tic_id,obs_id,file_type,file_path
9006668,59872566,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009006668-s0002_tess_v1_tp.fits
9006668,213056706,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009006668-s0069_tess_v1_tp.fits
9006668,27898861,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000009006668-0193-s_tp.fits
9006668,60867967,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000009006668-0121-s_tp.fits
9725627,53885823,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009725627-s0029_tess_v1_tp.fits
9725627,59885357,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009725627-s0002_tess_v1_tp.fits
9725627,95152051,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009725627-s0042_tess_v1_tp.fits
9725627,213065465,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009725627-s0069_tess_v1_tp.fits
9725627,229483726,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000009725627-s0070_tess_v1_tp.fits
101948569,53853636,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101948569-s0029_tess_v1_tp.fits
101948569,59867292,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101948569-s0002_tess_v1_tp.fits
101948569,213080276,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000101948569-s0069_tess_v1_tp.fits
101948569,27903103,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000101948569-0193-s_tp.fits
101948569,60870287,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000101948569-0121-s_tp.fits
77031414,53893431,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000077031414-s0029_tess_v1_tp.fits
77031414,59895189,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000077031414-s0002_tess_v1_tp.fits
77031414,213070998,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000077031414-s0069_tess_v1_tp.fits
77031414,27902633,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000077031414-0193-s_tp.fits
77031414,60868638,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000077031414-0121-s_tp.fits
120585579,59863588,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000120585579-s0002_tess_v1_tp.fits
120585579,213076925,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000120585579-s0069_tess_v1_tp.fits
120585579,60874910,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000120585579-0121-s_tp.fits
120585579,182732676,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2023237165326-s0069-0000000120585579-0264-s_tp.fits
149010208,53868747,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000149010208-s0029_tess_v1_tp.fits
149010208,59864277,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000149010208-s0002_tess_v1_tp.fits
149010208,213092940,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000149010208-s0069_tess_v1_tp.fits
149010208,27904503,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000149010208-0193-s_tp.fits
149010208,60873869,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000149010208-0121-s_tp.fits
118327550,53836679,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000118327550-s0029_tess_v1_tp.fits
118327550,59835482,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000118327550-s0002_tess_v1_tp.fits
118327550,213084176,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000118327550-s0069_tess_v1_tp.fits
118327550,27903550,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000118327550-0193-s_tp.fits
118327550,60867268,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000118327550-0121-s_tp.fits
154618248,53687356,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000154618248-s0028_tess_v1_tp.fits
154618248,59870988,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000154618248-s0002_tess_v1_tp.fits
154618248,213090451,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000154618248-s0069_tess_v1_tp.fits
154618248,27819815,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020212050318-s0028-0000000154618248-0190-s_tp.fits
154618248,60873998,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000154618248-0121-s_tp.fits
158623531,53872823,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000158623531-s0029_tess_v1_tp.fits
158623531,59867591,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000158623531-s0002_tess_v1_tp.fits
158623531,60014398,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000158623531-s0003_tess_v1_tp.fits
158623531,213201619,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000158623531-s0069_tess_v1_tp.fits
158623531,27905548,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000158623531-0193-s_tp.fits
160148385,53846539,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000160148385-s0029_tess_v1_tp.fits
160148385,59856563,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000160148385-s0002_tess_v1_tp.fits
160148385,213086283,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000160148385-s0069_tess_v1_tp.fits
160148385,27905629,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000160148385-0193-s_tp.fits
160148385,60876581,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000160148385-0121-s_tp.fits
201793781,53990670,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000201793781-s0029_tess_v1_tp.fits
201793781,54146975,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000201793781-s0030_tess_v1_tp.fits
201793781,59977735,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000201793781-s0002_tess_v1_tp.fits
201793781,60138502,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000201793781-s0003_tess_v1_tp.fits
201793781,213130483,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000201793781-s0069_tess_v1_tp.fits
179985715,53843313,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000179985715-s0029_tess_v1_tp.fits
179985715,59850860,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000179985715-s0002_tess_v1_tp.fits
179985715,213189476,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000179985715-s0069_tess_v1_tp.fits
179985715,27894765,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000179985715-0193-s_tp.fits
179985715,60871772,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000179985715-0121-s_tp.fits
184240683,53850474,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000184240683-s0029_tess_v1_tp.fits
184240683,59864411,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000184240683-s0002_tess_v1_tp.fits
184240683,213084974,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000184240683-s0069_tess_v1_tp.fits
184240683,27906956,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000184240683-0193-s_tp.fits
184240683,60879934,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000184240683-0121-s_tp.fits
224225541,53931904,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000224225541-s0029_tess_v1_tp.fits
224225541,59940108,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000224225541-s0002_tess_v1_tp.fits
224225541,213117965,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000224225541-s0069_tess_v1_tp.fits
224225541,27908397,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000224225541-0193-s_tp.fits
224225541,60869551,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000224225541-0121-s_tp.fits
237924601,53750534,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000237924601-s0028_tess_v1_tp.fits
237924601,53931753,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000237924601-s0029_tess_v1_tp.fits
237924601,54103376,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000237924601-s0030_tess_v1_tp.fits
237924601,59942628,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000237924601-s0002_tess_v1_tp.fits
237924601,60095663,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000237924601-s0003_tess_v1_tp.fits
322063810,53933879,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000322063810-s0029_tess_v1_tp.fits
322063810,59942549,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000322063810-s0002_tess_v1_tp.fits
322063810,213173238,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000322063810-s0069_tess_v1_tp.fits
322063810,27912164,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000322063810-0193-s_tp.fits
322063810,60875862,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000322063810-0121-s_tp.fits
49687222,53910884,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000049687222-s0029_tess_v1_tp.fits
49687222,59894762,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000049687222-s0002_tess_v1_tp.fits
49687222,95166519,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000049687222-s0042_tess_v1_tp.fits
49687222,213071198,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000049687222-s0069_tess_v1_tp.fits
49687222,229498801,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000049687222-s0070_tess_v1_tp.fits
204317710,53973831,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000204317710-s0029_tess_v1_tp.fits
204317710,59983983,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000204317710-s0002_tess_v1_tp.fits
204317710,213135210,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000204317710-s0069_tess_v1_tp.fits
204317710,27907576,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000204317710-0193-s_tp.fits
204317710,60868086,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018234235059-s0002-0000000204317710-0121-s_tp.fits
92226327,54040659,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000092226327-s0030_tess_v1_tp.fits
92226327,60062790,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000092226327-s0003_tess_v1_tp.fits
92226327,27976504,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000092226327-0195-s_tp.fits
92226327,60914789,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000092226327-0123-s_tp.fits
200723869,54125617,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000200723869-s0030_tess_v1_tp.fits
200723869,60135909,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000200723869-s0003_tess_v1_tp.fits
200723869,60280863,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000200723869-s0004_tess_v1_tp.fits
200723869,27989067,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000200723869-0195-s_tp.fits
200723869,60909268,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000200723869-0123-s_tp.fits
350445771,59740668,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000350445771-s0001_tess_v1_tp.fits
350445771,59897928,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000350445771-s0002_tess_v1_tp.fits
350445771,60085141,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000350445771-s0003_tess_v1_tp.fits
350445771,60239114,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000350445771-s0004_tess_v1_tp.fits
350445771,60383879,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000350445771-s0005_tess_v1_tp.fits
12862099,60065388,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000012862099-s0003_tess_v1_tp.fits
12862099,60914392,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000012862099-0123-s_tp.fits
37749396,60034340,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000037749396-s0003_tess_v1_tp.fits
37749396,95141721,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000037749396-s0042_tess_v1_tp.fits
37749396,229471776,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000037749396-s0070_tess_v1_tp.fits
37749396,60919524,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000037749396-0123-s_tp.fits
37749396,63398154,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2021232031932-s0042-0000000037749396-0213-s_tp.fits
63898957,54064686,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000063898957-s0030_tess_v1_tp.fits
63898957,60065217,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000063898957-s0003_tess_v1_tp.fits
63898957,27977310,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000063898957-0195-s_tp.fits
63898957,60910149,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000063898957-0123-s_tp.fits
70513361,54048079,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000070513361-s0030_tess_v1_tp.fits
70513361,60037210,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000070513361-s0003_tess_v1_tp.fits
70513361,27985848,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000070513361-0195-s_tp.fits
70513361,60911545,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000070513361-0123-s_tp.fits
120916706,54021022,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000120916706-s0030_tess_v1_tp.fits
120916706,60004881,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000120916706-s0003_tess_v1_tp.fits
120916706,27984662,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000120916706-0195-s_tp.fits
120916706,60914642,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000120916706-0123-s_tp.fits
122612091,54002482,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000122612091-s0030_tess_v1_tp.fits
122612091,60008761,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000122612091-s0003_tess_v1_tp.fits
122612091,60187569,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000122612091-s0004_tess_v1_tp.fits
122612091,61390317,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000122612091-s0031_tess_v1_tp.fits
122612091,27973879,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000122612091-0195-s_tp.fits
159951311,54016112,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000159951311-s0030_tess_v1_tp.fits
159951311,59992333,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000159951311-s0003_tess_v1_tp.fits
159951311,60156599,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000159951311-s0004_tess_v1_tp.fits
159951311,61393790,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000159951311-s0031_tess_v1_tp.fits
159951311,27974901,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000159951311-0195-s_tp.fits
164767175,54008893,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000164767175-s0030_tess_v1_tp.fits
164767175,60017468,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000164767175-s0003_tess_v1_tp.fits
164767175,27978255,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020266004630-s0030-0000000164767175-0195-s_tp.fits
164767175,60918236,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2018263035959-s0003-0000000164767175-0123-s_tp.fits
166836920,53853603,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000166836920-s0029_tess_v1_tp.fits
166836920,54005063,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000166836920-s0030_tess_v1_tp.fits
166836920,60013139,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000166836920-s0003_tess_v1_tp.fits
166836920,213189284,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000166836920-s0069_tess_v1_tp.fits
166836920,27905834,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/tess2020238165205-s0029-0000000166836920-0193-s_tp.fits
219253008,54122529,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000219253008-s0030_tess_v1_tp.fits
219253008,60125959,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000219253008-s0003_tess_v1_tp.fits
219253008,60297130,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000219253008-s0004_tess_v1_tp.fits
219253008,60439624,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000219253008-s0005_tess_v1_tp.fits
219253008,61291640,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000219253008-s0032_tess_v1_tp.fits
220479565,54135123,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000220479565-s0030_tess_v1_tp.fits
220479565,60116669,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000220479565-s0003_tess_v1_tp.fits
220479565,60277150,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000220479565-s0004_tess_v1_tp.fits
220479565,60460449,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000220479565-s0005_tess_v1_tp.fits
220479565,60607913,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000220479565-s0006_tess_v1_tp.fits
259377017,54105814,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259377017-s0030_tess_v1_tp.fits
259377017,60095804,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259377017-s0003_tess_v1_tp.fits
259377017,60290006,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259377017-s0004_tess_v1_tp.fits
259377017,60395351,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259377017-s0005_tess_v1_tp.fits
259377017,61263482,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259377017-s0032_tess_v1_tp.fits
259511357,54103534,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259511357-s0030_tess_v1_tp.fits
259511357,60091483,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259511357-s0003_tess_v1_tp.fits
259511357,60285164,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259511357-s0004_tess_v1_tp.fits
259511357,60430710,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259511357-s0005_tess_v1_tp.fits
259511357,61262022,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000259511357-s0032_tess_v1_tp.fits
268766053,54131886,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000268766053-s0030_tess_v1_tp.fits
268766053,60149519,TP,/run/media/maverick/X10 Pro/exoplanetDataset/truePositivesRaw/TP/hlsp_tess-spoc_tess_phot_0000000268766053-s0003_tess_v1_tp.fits
